DATAFLOW,LAST UPDATE,freq,unit,animals,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,MT,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,NL,1998,3896,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,NL,1999,4623,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,NL,2000,6168,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,NL,2001,5880,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,NL,2006,6880,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,NL,2007,7331,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,NL,2008,8110,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,PL,2008,6646,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,RO,2006,610,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,RO,2007,1097,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,RO,2008,1150,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,SI,2008,3381,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,SK,2005,2686,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,SK,2006,3704,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,SK,2007,3704,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,SK,2008,3708,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2020C,UK,2008,97882,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,BE,2005,16105,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,BE,2007,23273,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,BE,2008,27605,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,BG,2006,172,e
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,CH,2007,86307,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,CZ,2006,63110,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,CZ,2007,75530,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,CZ,2008,82550,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,EE,2008,8190,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,EL,2006,13347,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,EL,2007,13578,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,EL,2008,12190,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,FI,2008,13049,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IE,2005,10400,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IE,2006,11750,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IE,2007,13500,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IE,2008,15800,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IT,2005,126101,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IT,2006,139088,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IT,2007,128646,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,IT,2008,111947,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LT,2005,2035,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LT,2006,8398,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LT,2007,11000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LT,2008,13106,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LV,2005,12786,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LV,2006,31256,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LV,2007,29072,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,LV,2008,27946,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,MT,2005,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,MT,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,1998,15080,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,1999,18135,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,2000,22636,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,2001,23243,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,2005,23714,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,2006,20254,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,2007,22499,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,NL,2008,24143,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,PL,2008,22080,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,RO,2006,8543,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,RO,2007,5552,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,RO,2008,5097,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,SI,2005,7556,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,SI,2006,7708,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,SI,2008,9077,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,SK,2005,11816,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,SK,2006,16456,e
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,SK,2007,16456,e
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,SK,2008,17239,e
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030,UK,2008,77210,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,BE,2005,131,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,BE,2007,141,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,BE,2008,222,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,BG,2006,100,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,CH,2007,142,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,CZ,2006,3364,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,CZ,2007,4181,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,EE,2008,1304,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,EL,2006,1779,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,EL,2007,1186,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,EL,2008,191,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,FI,2008,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IE,2005,2400,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IE,2006,2750,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IE,2007,3000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IE,2008,3000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IT,2005,27047,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IT,2006,22036,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IT,2007,18921,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,IT,2008,13023,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,LT,2005,231,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,LT,2008,487,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,LV,2005,202,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,LV,2006,207,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,LV,2007,208,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,LV,2008,203,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,MT,2005,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,MT,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,1998,992,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,1999,1068,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,2000,1079,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,2001,1214,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,2005,3927,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,2006,139,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,2007,627,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,NL,2008,556,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,PL,2008,517,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,RO,2007,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,RO,2008,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,SK,2005,7329,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,SK,2006,10091,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,SK,2007,10091,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,SK,2008,845,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030B,UK,2008,10195,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,BE,2005,3137,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,BE,2007,3241,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,BE,2008,4482,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,CH,2007,12375,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,CZ,2006,2758,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,CZ,2007,3345,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,DK,2008,235,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,EE,2008,191,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,EL,2006,1989,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,EL,2007,701,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,EL,2008,690,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,FI,2008,561,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IE,2005,750,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IE,2006,1050,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IE,2007,1250,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IE,2008,200,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IT,2005,25566,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IT,2006,31757,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IT,2007,17790,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,IT,2008,16372,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LT,2005,7,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LT,2006,1311,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LT,2007,1531,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LT,2008,1272,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LV,2005,2492,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LV,2006,22777,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LV,2007,19242,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,LV,2008,17424,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,MT,2005,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,MT,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,1998,908,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,1999,1031,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,2000,1291,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,2001,1309,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,2005,127,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,2006,112,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,2007,125,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,NL,2008,163,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,PL,2008,5892,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,RO,2006,168,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,RO,2007,663,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,RO,2008,800,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,SI,2005,1331,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,SI,2006,1234,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,SI,2008,1373,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,SK,2005,225,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,SK,2006,188,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,SK,2007,188,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,SK,2008,1628,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2030C,UK,2008,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,AT,2004,86896,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,AT,2005,81045,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,AT,2006,81377,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,AT,2007,81557,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,AT,2008,85107,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,AT,2009,91037,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,1999,6701,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2000,7451,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2001,9275,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2002,8989,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2003,7894,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2004,7993,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2005,4673,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2006,8297,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2007,7730,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2008,8308,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2009,11348,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2010,12680,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BE,2011,13513,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BG,2006,72,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,BG,2009,172,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,1997,46967,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,1998,48851,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,1999,56013,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2000,62998,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2001,72185,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2002,80021,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2003,85064,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2004,86867,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2005,91886,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2006,94941,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2007,50039,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2008,94933,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2009,45441,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CH,2010,44695,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CZ,2004,2865,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CZ,2006,4322,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CZ,2007,4484,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CZ,2008,4952,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CZ,2009,2614,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CZ,2010,4303,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,CZ,2011,5686,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,1998,36873,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,1999,51095,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2000,66009,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2001,64359,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2002,61541,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2003,56430,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2004,53115,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2005,52030,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2006,53125,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2008,56559,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2009,62124,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2010,62407,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,DK,2011,63158,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EE,2005,2576,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EE,2006,3230,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EE,2007,2679,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EE,2008,2723,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EE,2009,3054,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EE,2010,2456,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EE,2011,2639,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2002,551,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2003,400,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2004,480,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2006,312,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2007,1275,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2008,1395,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2009,16528,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2010,2362,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,EL,2011,2231,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,ES,2004,2278,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,ES,2005,2525,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,ES,2007,2792,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,ES,2010,4390,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,ES,2011,3543,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2000,3654,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2001,3557,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2002,4541,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2003,4990,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2004,5052,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2005,4595,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2006,4621,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2007,4764,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2008,5040,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2009,4892,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2010,4809,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FI,2011,5776,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FR,2001,46563,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FR,2002,55196,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FR,2003,58939,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2300F,FR,2004,62489,
